  1.0000E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1009E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2121E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3344E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4691E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.6174E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.7806E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.9603E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.1582E-01  9.9455E-38  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.3760E-01  1.2449E-35  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.6158E-01  1.0040E-33  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.8799E-01  5.4346E-32  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.1705E-01  2.0488E-30  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.4905E-01  5.5630E-29  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.8428E-01  1.1217E-27  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.2307E-01  1.7267E-26  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.6577E-01  2.0811E-25  1.2539E-37  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.1279E-01  2.0089E-24  1.5929E-35  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  5.6454E-01  1.5858E-23  1.3021E-33  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.2152E-01  1.0430E-22  7.1316E-32  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.8426E-01  5.8141E-22  2.7149E-30  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  7.5332E-01  2.7893E-21  7.4270E-29  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.2935E-01  1.1678E-20  1.5050E-27  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  9.1306E-01  4.3213E-20  2.3218E-26  3.6213E-38  0.0000E+00  0.0000E+00  0.0000E+00
  1.0052E+00  1.4294E-19  2.7961E-25  4.5446E-36  0.0000E+00  0.0000E+00  0.0000E+00
  1.1067E+00  4.2704E-19  2.6889E-24  3.6794E-34  0.0000E+00  0.0000E+00  0.0000E+00
  1.2184E+00  1.1631E-18  2.1079E-23  2.0007E-32  0.0000E+00  0.0000E+00  0.0000E+00
  1.3414E+00  2.9125E-18  1.3724E-22  7.5787E-31  7.4858E-37  0.0000E+00  0.0000E+00
  1.4767E+00  6.7563E-18  7.5486E-22  2.0674E-29  6.5523E-35  0.0000E+00  0.0000E+00
  1.6258E+00  1.4620E-17  3.5622E-21  4.1853E-28  3.8223E-33  0.0000E+00  0.0000E+00
  1.7899E+00  2.9697E-17  1.4626E-20  6.4622E-27  1.5422E-31  0.0000E+00  0.0000E+00
  1.9706E+00  5.6942E-17  5.2919E-20  7.8010E-26  4.4513E-30  0.0000E+00  0.0000E+00
  2.1694E+00  1.0359E-16  1.7069E-19  7.5301E-25  9.4765E-29  0.0000E+00  0.0000E+00
  2.3884E+00  1.7966E-16  4.9599E-19  5.9321E-24  1.5301E-27  0.0000E+00  0.0000E+00
  2.6295E+00  2.9825E-16  1.3109E-18  3.8852E-23  1.9215E-26  0.0000E+00  0.0000E+00
  2.8949E+00  4.7577E-16  3.1785E-18  2.1515E-22  1.9204E-25  0.0000E+00  0.0000E+00
  3.1871E+00  7.3180E-16  7.1266E-18  1.0228E-21  1.5597E-24  0.0000E+00  0.0000E+00
  3.5088E+00  1.0888E-15  1.4881E-17  4.2330E-21  1.0491E-23  0.0000E+00  0.0000E+00
  3.8629E+00  1.5713E-15  2.9128E-17  1.5442E-20  5.9447E-23  0.0000E+00  0.0000E+00
  4.2528E+00  2.2054E-15  5.3761E-17  5.0233E-20  2.8828E-22  0.0000E+00  0.0000E+00
  4.6821E+00  3.0174E-15  9.4062E-17  1.4722E-19  1.2135E-21  0.0000E+00  0.0000E+00
  5.1546E+00  4.0331E-15  1.5677E-16  3.9244E-19  4.4910E-21  0.0000E+00  0.0000E+00
  5.6749E+00  5.2762E-15  2.5000E-16  9.5959E-19  1.4787E-20  0.0000E+00  0.0000E+00
  6.2477E+00  6.7680E-15  3.8297E-16  2.1692E-18  4.3773E-20  0.0000E+00  0.0000E+00
  6.8783E+00  8.5259E-15  5.6561E-16  4.5655E-18  1.1764E-19  0.0000E+00  0.0000E+00
  7.5725E+00  1.0563E-14  8.0804E-16  9.0038E-18  2.8956E-19  0.0000E+00  0.0000E+00
  8.3368E+00  1.2888E-14  1.1200E-15  1.6736E-17  6.5797E-19  2.7472E-37  0.0000E+00
  9.1783E+00  1.5504E-14  1.5101E-15  2.9476E-17  1.3903E-18  2.0074E-35  0.0000E+00
  1.0105E+01  1.8409E-14  1.9857E-15  4.9425E-17  2.7496E-18  9.9390E-34  3.2634E-38
  1.1125E+01  2.1596E-14  2.5520E-15  7.9249E-17  5.1206E-18  3.4595E-32  2.8768E-36
  1.2247E+01  2.5054E-14  3.2122E-15  1.2199E-16  9.0282E-18  8.7521E-31  1.6896E-34
