  Ionization Rate(jt,jn) (cm**3 s**-1)  Te(jt) = 10**(-1.2 + (jt-1)/10) jt=1,60
  jn =   1; jt = 1 -> 60 going by rows   ne(jn) = 10**(10 + 0.5*(jn-1)) jn=1,15 
  6.54556E-08  6.84002E-08  7.03113E-08  7.12325E-08  7.12456E-08  7.04577E-08
  6.89896E-08  6.69654E-08  6.45055E-08  6.17213E-08  5.87123E-08  5.55644E-08
  5.23498E-08  4.91278E-08  4.59453E-08  4.28391E-08  3.98364E-08  3.69570E-08
  3.42142E-08  3.16161E-08  2.91668E-08  2.68672E-08  2.47156E-08  2.27087E-08
  2.08416E-08  1.91087E-08  1.75034E-08  1.60192E-08  1.46490E-08  1.33860E-08

  jn =   15
  6.38105E-99  7.92589E-78  1.05453E-62  9.79321E-51  2.94532E-41  8.50649E-34
  5.98468E-28  2.20516E-23  6.99607E-20  2.82765E-17  2.48226E-15  7.64778E-14
  1.11610E-12  9.30444E-12  5.04000E-11  1.95158E-10  5.81048E-10  1.40809E-09
  2.90143E-09  5.25856E-09  8.60354E-09  1.29639E-08  1.82575E-08  2.43153E-08
  3.08979E-08  3.77102E-08  4.44539E-08  5.08285E-08  5.65818E-08  6.15094E-08
  6.54795E-08  6.84233E-08  7.03335E-08  7.12538E-08  7.12661E-08  7.04776E-08
  6.90090E-08  6.69843E-08  6.45241E-08  6.17398E-08  5.87307E-08  5.55827E-08
  5.23682E-08  4.91463E-08  4.59640E-08  4.28579E-08  3.98555E-08  3.69763E-08
  3.42336E-08  3.16358E-08  2.91867E-08  2.68874E-08  2.47361E-08  2.27294E-08
  2.08626E-08  1.91299E-08  1.75249E-08  1.60409E-08  1.46709E-08  1.34082E-08

  Recombination Rate(jt,jn) (cm**3 s**-1)
  jn =   1
  1.14268E-11  7.70523E-12  5.35457E-12  3.83013E-12  2.81268E-12  2.11381E-12
  1.62042E-12  1.26310E-12  9.97974E-13  7.96512E-13  6.40088E-13  5.16614E-13
  4.18068E-13  3.38982E-13  2.75420E-13  2.24331E-13  1.83212E-13  1.49998E-13
  1.23024E-13  1.00987E-13  8.28820E-14  6.79423E-14  5.55786E-14  4.53332E-14
  3.68449E-14  2.98233E-14  2.40311E-14  1.92707E-14  1.53760E-14  1.22057E-14
  9.63935E-15  7.57383E-15  5.92120E-15  4.60670E-15  3.56725E-15  2.74996E-15
  2.11087E-15  1.61374E-15  1.22898E-15  9.32591E-16  7.05291E-16  5.31703E-16
  3.99653E-16  2.99567E-16  2.23966E-16  1.67041E-16  1.24305E-16  9.23083E-17
  6.84136E-17  5.06116E-17  3.73779E-17  2.75604E-17  2.02912E-17  1.49183E-17
  1.09537E-17  8.03284E-18  5.88399E-18  4.30528E-18  3.14692E-18  2.29799E-18

  jn =   2
  2.01417E-11  1.24825E-11  8.05046E-12  5.39556E-12  3.74579E-12  2.68295E-12
  1.97439E-12  1.48679E-12  1.14103E-12  8.88608E-13  6.99427E-13  5.54672E-13
  4.42252E-13  3.54145E-13  2.84771E-13  2.29981E-13  1.86538E-13  1.51885E-13
  1.24035E-13  1.01476E-13  8.30697E-14  6.79647E-14  5.55176E-14  4.52369E-14
  3.67400E-14  2.97240E-14  2.39435E-14  1.91970E-14  1.53159E-14  1.21578E-14
  9.60182E-15  7.54483E-15  5.89903E-15  4.58991E-15  3.55463E-15  2.74053E-15
  2.10386E-15  1.60856E-15  1.22517E-15  9.29794E-16  7.03246E-16  5.30213E-16
  3.98570E-16  2.98782E-16  2.23398E-16  1.66632E-16  1.24010E-16  9.20964E-17
  6.82616E-17  5.05028E-17  3.73002E-17  2.75050E-17  2.02518E-17  1.48903E-17
